,ws,wd,baseline_obj,baseline_turbine,baseline_yaw,baseline_power,baseline_power_0,baseline_power_1,obj_0,turbine_0,yaw_0,power_0,obj_1,turbine_1,yaw_1,power_1,power
1326,9.0,271.3697960934622,274.26596019588345,274.26596019588345,2.8961641024212668,1.3302,1.0053,0.3249,254.2818027598807,254.2818027598807,-17.087993333581494,0.9265,274.2818027598807,274.2818027598807,2.912006666418506,0.4913,1.4178
1327,9.0,271.3403960021187,274.26596019588345,274.26596019588345,2.9255641937647283,1.3297,1.0053,0.3244,254.2818027598807,254.2818027598807,-17.058593242238032,0.9268,274.2818027598807,274.2818027598807,2.9414067577619676,0.4893,1.416
1328,9.0,271.31094589320435,274.26596019588345,274.26596019588345,2.9550143026791034,1.3293,1.0052,0.324,254.2818027598807,254.2818027598807,-17.029143133323657,0.927,274.2818027598807,274.2818027598807,2.9708568666763426,0.4872,1.4143
1329,9.0,271.281446865665,274.26596019588345,274.26596019588345,2.9845133302184763,1.3288,1.0052,0.3236,254.2818027598807,254.2818027598807,-16.999644105784284,0.9273,274.2818027598807,274.2818027598807,3.0003558942157156,0.4852,1.4126
1330,9.0,271.2519000202722,274.26596019588345,274.26596019588345,3.0140601756112346,1.3284,1.0051,0.3232,254.2818027598807,254.2818027598807,-16.970097260391526,0.9276,274.2818027598807,274.2818027598807,3.029902739608474,0.4832,1.4108
1331,9.0,271.22230645958183,274.26596019588345,274.26596019588345,3.0436537363016214,1.328,1.0051,0.3229,254.2818027598807,254.2818027598807,-16.94050369970114,0.9279,274.2818027598807,274.2818027598807,3.0594963002988607,0.4812,1.4091
1332,9.0,271.1926672878929,274.26596019588345,274.26596019588345,3.073292907990549,1.3276,1.005,0.3225,254.2818027598807,254.2818027598807,-16.910864528012212,0.9282,274.2818027598807,274.2818027598807,3.089135471987788,0.4792,1.4074
1333,9.0,271.16298361120647,274.26596019588345,274.26596019588345,3.1029765846769806,1.3272,1.005,0.3222,254.2818027598807,254.2818027598807,-16.88118085132578,0.9284,274.2818027598807,274.2818027598807,3.11881914867422,0.4772,1.4057
1334,9.0,271.13325653718425,274.26596019588345,274.26596019588345,3.1327036586991994,1.3268,1.0049,0.3219,254.2818027598807,254.2818027598807,-16.85145377730356,0.9287,274.2818027598807,274.2818027598807,3.1485462226964387,0.4752,1.4039
1335,9.0,271.1034871751075,274.26596019588345,274.26596019588345,3.1624730207759626,1.3265,1.0049,0.3216,254.2818027598807,254.2818027598807,-16.821684415226798,0.929,274.2818027598807,274.2818027598807,3.178315584773202,0.4732,1.4022
1336,9.0,271.07367663583534,274.26596019588345,274.26596019588345,3.1922835600481108,1.3262,1.0048,0.3213,254.2818027598807,254.2818027598807,-16.79187387595465,0.9293,274.2818027598807,274.2818027598807,3.20812612404535,0.4712,1.4005
1337,9.0,271.04382603176344,274.26596019588345,274.26596019588345,3.222134164120007,1.3258,1.0048,0.3211,254.2818027598807,254.2818027598807,-16.762023271882754,0.9296,274.2818027598807,274.2818027598807,3.2379767281172462,0.4693,1.3988
1338,9.0,271.0139364767826,274.26596019588345,274.26596019588345,3.252023719100862,1.3255,1.0047,0.3208,254.2818027598807,254.2818027598807,-16.7321337169019,0.9298,274.2818027598807,274.2818027598807,3.267866283098101,0.4673,1.3971
1339,9.0,270.984009086237,274.26596019588345,274.26596019588345,3.2819511096464566,1.3253,1.0047,0.3206,254.2818027598807,254.2818027598807,-16.702206326356304,0.9301,274.2818027598807,274.2818027598807,3.297793673643696,0.4653,1.3954
1340,9.0,270.9540449768827,274.26596019588345,274.26596019588345,3.3119152190007526,1.325,1.0046,0.3204,254.2818027598807,254.2818027598807,-16.672242217002008,0.9304,274.2818027598807,274.2818027598807,3.327757782997992,0.4634,1.3938
1341,9.0,270.92404526684606,274.26596019588345,274.26596019588345,3.3419149290373866,1.3248,1.0046,0.3202,254.2818027598807,254.2818027598807,-16.642242506965374,0.9307,274.2818027598807,274.2818027598807,3.357757493034626,0.4614,1.3921
1342,9.0,270.8940110755818,274.26596019588345,274.26596019588345,3.3719491203016787,1.3245,1.0045,0.32,254.2818027598807,254.2818027598807,-16.612208315701082,0.9309,274.2818027598807,274.2818027598807,3.387791684298918,0.4595,1.3904
1343,9.0,270.86394352383115,274.26596019588345,274.26596019588345,3.402016672052298,1.3243,1.0044,0.3199,254.2818027598807,254.2818027598807,-16.582140763950463,0.9312,274.2818027598807,274.2818027598807,3.4178592360495372,0.4575,1.3887
1344,9.0,270.8338437335805,274.26596019588345,274.26596019588345,3.432116462302929,1.3241,1.0044,0.3198,254.2818027598807,254.2818027598807,-16.55204097369983,0.9315,274.2818027598807,274.2818027598807,3.4479590263001683,0.4558,1.3873
1345,9.0,270.8037128280191,274.26596019588345,274.26596019588345,3.462247367864336,1.324,1.0043,0.3196,254.2818027598807,254.2818027598807,-16.521910068138425,0.9318,274.2818027598807,274.2818027598807,3.4780899318615752,0.4542,1.386
1346,9.0,270.77355193149737,274.26596019588345,274.26596019588345,3.4924082643860856,1.3238,1.0043,0.3196,254.2818027598807,254.2818027598807,-16.491749171616675,0.9321,274.2818027598807,274.2818027598807,3.508250828383325,0.4526,1.3847
1347,9.0,270.7433621694846,274.26596019588345,274.26596019588345,3.522598026398839,1.3237,1.0042,0.3195,254.2818027598807,254.2818027598807,-16.46155940960392,0.9323,274.2818027598807,274.2818027598807,3.5384405903960783,0.451,1.3834
1348,9.0,270.71314466852755,274.26596019588345,274.26596019588345,3.5528155273559037,1.3236,1.0042,0.3194,254.2818027598807,254.2818027598807,-16.431341908646857,0.9326,274.2818027598807,274.2818027598807,3.568658091353143,0.4495,1.3821
1349,9.0,270.68290055620787,274.26596019588345,274.26596019588345,3.5830596396755823,1.3235,1.0041,0.3194,254.2818027598807,254.2818027598807,-16.40109779632718,0.9329,274.2818027598807,274.2818027598807,3.5989022036728215,0.4479,1.3808
1350,9.0,270.6526309611003,274.26596019588345,274.26596019588345,3.61332923478318,1.3234,1.004,0.3194,254.2818027598807,254.2818027598807,-16.37082820121958,0.9332,274.2818027598807,274.2818027598807,3.629171798780419,0.4463,1.3795
1351,9.0,270.6223370127303,274.26596019588345,274.26596019588345,3.6436231831531245,1.3233,1.004,0.3194,254.2818027598807,254.2818027598807,-16.340534252849636,0.9334,274.2818027598807,274.2818027598807,3.6594657471503638,0.4448,1.3782
1352,9.0,270.59201984153253,274.26596019588345,274.26596019588345,3.6739403543509184,1.3233,1.0039,0.3194,254.2818027598807,254.2818027598807,-16.310217081651842,0.9337,274.2818027598807,274.2818027598807,3.6897829183481576,0.4432,1.3769
1353,9.0,270.5616805788077,274.26596019588345,274.26596019588345,3.7042796170757697,1.3233,1.0039,0.3194,254.2818027598807,254.2818027598807,-16.27987781892699,0.934,274.2818027598807,274.2818027598807,3.720122181073009,0.4417,1.3757
1354,9.0,270.53132035668114,274.26596019588345,274.26596019588345,3.734639839202316,1.3233,1.0038,0.3195,254.2818027598807,254.2818027598807,-16.249517596800445,0.9343,274.2818027598807,274.2818027598807,3.7504824031995554,0.4402,1.3744
1355,9.0,270.50094030806036,274.26596019588345,274.26596019588345,3.7650198878230867,1.3233,1.0037,0.3196,254.2818027598807,254.2818027598807,-16.219137548179674,0.9345,274.2818027598807,274.2818027598807,3.780862451820326,0.4386,1.3732
1356,9.0,270.47054156659254,274.26596019588345,274.26596019588345,3.795418629290907,1.3233,1.0037,0.3197,254.2818027598807,254.2818027598807,-16.188738806711854,0.9348,274.2818027598807,274.2818027598807,3.8112611932881464,0.4371,1.3719
1357,9.0,270.4401252666225,274.26596019588345,274.26596019588345,3.8258349292609637,1.3234,1.0036,0.3198,254.2818027598807,254.2818027598807,-16.158322506741797,0.9351,274.2818027598807,274.2818027598807,3.841677493258203,0.4356,1.3707
1358,9.0,270.4096925431502,274.26596019588345,274.26596019588345,3.8562676527332655,1.3234,1.0035,0.3199,254.2818027598807,254.2818027598807,-16.127889783269495,0.9354,274.2818027598807,274.2818027598807,3.872110216730505,0.4341,1.3695
1359,9.0,270.37924453178846,274.26596019588345,274.26596019588345,3.886715664094993,1.3235,1.0035,0.3201,254.2818027598807,254.2818027598807,-16.097441771907768,0.9356,274.2818027598807,274.2818027598807,3.902558228092232,0.4326,1.3683
1360,9.0,270.3487823687206,274.26596019588345,274.26596019588345,3.9171778271628455,1.3236,1.0034,0.3202,254.2818027598807,254.2818027598807,-16.066979608839915,0.9359,274.2818027598807,274.2818027598807,3.9330203911600847,0.4312,1.3671
1361,9.0,270.31830719065806,274.26596019588345,274.26596019588345,3.9476530052253906,1.3237,1.0033,0.3204,254.2818027598807,254.2818027598807,-16.03650443077737,0.9362,274.2818027598807,274.2818027598807,3.96349556922263,0.4297,1.3659
1362,9.0,270.2878201347978,274.26596019588345,274.26596019588345,3.9781400610856394,1.3239,1.0033,0.3206,254.2818027598807,254.2818027598807,-16.00601737491712,0.9364,274.2818027598807,274.2818027598807,3.9939826250828787,0.4282,1.3647
1363,9.0,270.2573223387802,274.26596019588345,274.26596019588345,4.008637857103224,1.324,1.0032,0.3209,254.2818027598807,254.2818027598807,-15.975519578899537,0.9367,274.2818027598807,274.2818027598807,4.0244804211004634,0.4268,1.3635
1364,9.0,270.22681494064625,274.26596019588345,274.26596019588345,4.039145255237202,1.3242,1.0031,0.3211,254.2818027598807,254.2818027598807,-15.94501218076556,0.937,274.2818027598807,274.2818027598807,4.054987819234441,0.4254,1.3624
1365,9.0,270.19629907879533,270.1810104643976,274.26596019588345,4.069661117088117,1.3244,1.0031,0.3214,254.2818027598807,254.2818027598807,-15.914496318914644,0.9373,274.2818027598807,274.2818027598807,4.085503681085356,0.4239,1.3612
1366,9.0,270.16577589194264,270.1810104643976,272.76596019588345,2.6001843039408072,1.3247,1.0058,0.3189,250.1504887407756,254.2818027598807,-15.883973132061953,0.9375,270.1504887407756,274.2818027598807,4.1160268679380465,0.4225,1.3601
1367,9.0,270.13524651907665,270.1810104643976,271.26596019588345,1.1307136768068062,1.325,1.0073,0.3177,250.1504887407756,252.7818027598807,-17.353443759195954,0.9239,270.1504887407756,272.7818027598807,2.6465562408040455,0.4388,1.3627
1368,9.0,270.10471209941676,270.1810104643976,270.1810104643976,0.07629836498085751,1.3254,1.0077,0.3177,250.1504887407756,251.2818027598807,-18.822909339536068,0.9091,270.1504887407756,271.2818027598807,1.1770906604639322,0.4544,1.3636
1369,9.0,270.07417377237067,270.1810104643976,270.1810104643976,0.10683669202694546,1.3253,1.0077,0.3177,250.1504887407756,250.1504887407756,-19.923685031595085,0.8973,270.1504887407756,270.1504887407756,0.07631496840491536,0.4673,1.3646
1370,9.0,270.04363267749187,270.1810104643976,270.1810104643976,0.13737778690574487,1.3253,1.0077,0.3176,250.1504887407756,250.1504887407756,-19.893143936716285,0.8976,270.1504887407756,270.1504887407756,0.10685606328371478,0.4656,1.3632
1371,9.0,270.0130899544371,270.1810104643976,270.1810104643976,0.1679205099605383,1.3253,1.0077,0.3176,250.1504887407756,250.1504887407756,-19.862601213661492,0.8979,270.1504887407756,270.1504887407756,0.13739878633850822,0.464,1.3619
1372,9.0,269.9825467429239,270.1810104643976,270.1810104643976,0.19846372147372904,1.3253,1.0077,0.3177,250.1504887407756,250.1504887407756,-19.8320580021483,0.8983,270.1504887407756,270.1504887407756,0.16794199785169894,0.4623,1.3606
1373,9.0,269.952004182688,270.1810104643976,270.1810104643976,0.2290062817096441,1.3253,1.0076,0.3177,250.1504887407756,250.1504887407756,-19.801515441912386,0.8986,270.1504887407756,270.1504887407756,0.198484558087614,0.4607,1.3593
1374,9.0,269.9214634134409,270.1810104643976,270.1810104643976,0.25954705095671216,1.3254,1.0076,0.3177,250.1504887407756,250.1504887407756,-19.770974672665318,0.899,270.1504887407756,270.1504887407756,0.22902532733468206,0.459,1.358
1375,9.0,269.8909255748272,270.1810104643976,270.1810104643976,0.2900848895704371,1.3255,1.0076,0.3178,250.1504887407756,250.1504887407756,-19.740436834051593,0.8993,270.1504887407756,270.1504887407756,0.259563165948407,0.4574,1.3567
1376,9.0,269.86039180638215,270.1810104643976,270.1810104643976,0.3206186580154622,1.3255,1.0076,0.3179,250.1504887407756,250.1504887407756,-19.709903065606568,0.8996,270.1504887407756,270.1504887407756,0.2900969343934321,0.456,1.3556
1377,9.0,269.8298632474892,270.1810104643976,270.1810104643976,0.35114721690843,1.3256,1.0076,0.318,250.1504887407756,250.1504887407756,-19.6793745067136,0.9,270.1504887407756,270.1504887407756,0.3206254932863999,0.4546,1.3546
1378,9.0,269.7993410373372,270.1810104643976,270.1810104643976,0.3816694270604444,1.3258,1.0076,0.3181,250.1504887407756,250.1504887407756,-19.648852296561586,0.9003,270.1504887407756,270.1504887407756,0.3511477034384143,0.4533,1.3536
1379,9.0,269.76882631487837,270.1810104643976,270.1810104643976,0.4121841495192484,1.3259,1.0076,0.3183,250.1504887407756,250.1504887407756,-19.61833757410278,0.9006,270.1504887407756,270.1504887407756,0.3816624258972183,0.452,1.3526
1380,9.0,269.7383202187853,270.1810104643976,270.1810104643976,0.44269024561231163,1.3261,1.0076,0.3185,250.1504887407756,250.1504887407756,-19.58783147800972,0.901,270.1504887407756,270.1504887407756,0.41216852199028153,0.4507,1.3517
1381,9.0,269.7078238874088,270.1810104643976,270.1810104643976,0.47318657698883726,1.3263,1.0076,0.3187,250.1504887407756,250.1504887407756,-19.557335146633193,0.9013,270.1504887407756,270.1504887407756,0.44266485336680717,0.4494,1.3507
1382,9.0,269.6773384587352,270.1810104643976,270.1810104643976,0.5036720056623949,1.3265,1.0076,0.3189,250.1504887407756,250.1504887407756,-19.526849717959635,0.9016,270.1504887407756,270.1504887407756,0.4731502820403648,0.4481,1.3498
1383,9.0,269.6468650703442,270.1810104643976,270.1810104643976,0.5341453940534393,1.3267,1.0076,0.3191,250.1504887407756,250.1504887407756,-19.49637632956859,0.902,270.1504887407756,270.1504887407756,0.5036236704314092,0.4469,1.3488
1384,9.0,269.6164048593659,270.1810104643976,270.1810104643976,0.5646056050317156,1.3269,1.0076,0.3193,250.1504887407756,250.1504887407756,-19.465916118590314,0.9023,270.1504887407756,270.1504887407756,0.5340838814096855,0.4456,1.3479
1385,9.0,269.58595896243895,270.1810104643976,270.1810104643976,0.5950515019586646,1.3272,1.0076,0.3196,250.1504887407756,250.1504887407756,-19.435470221663365,0.9026,270.1504887407756,270.1504887407756,0.5645297783366345,0.4444,1.347
1386,9.0,269.5555285156678,270.1810104643976,270.1810104643976,0.6254819487298278,1.3274,1.0076,0.3199,250.1504887407756,250.1504887407756,-19.405039774892202,0.9029,270.1504887407756,270.1504887407756,0.5949602251077977,0.4431,1.3461
1387,9.0,269.52511465458025,270.1810104643976,270.1810104643976,0.6558958098173662,1.3277,1.0075,0.3202,250.1504887407756,250.1504887407756,-19.374625913804664,0.9033,270.1504887407756,270.1504887407756,0.6253740861953361,0.4419,1.3452
1388,9.0,269.49471851408526,270.1810104643976,270.1810104643976,0.6862919503123521,1.328,1.0075,0.3205,250.1504887407756,250.1504887407756,-19.344229773309678,0.9036,270.1504887407756,270.1504887407756,0.655770226690322,0.4407,1.3443
1389,9.0,269.4643412284306,270.1810104643976,270.1810104643976,0.7166692359670037,1.3284,1.0075,0.3209,250.1504887407756,250.1504887407756,-19.313852487655026,0.9039,270.1504887407756,270.1504887407756,0.6861475123449736,0.4395,1.3434
1390,9.0,269.43398393116047,270.1810104643976,270.1810104643976,0.7470265332371469,1.3287,1.0075,0.3212,250.1504887407756,250.1504887407756,-19.283495190384883,0.9043,270.1504887407756,270.1504887407756,0.7165048096151168,0.4383,1.3426
1391,9.0,269.40364775507305,270.1810104643976,270.1810104643976,0.7773627093245636,1.3291,1.0075,0.3216,250.1504887407756,250.1504887407756,-19.253159014297466,0.9046,270.1504887407756,270.1504887407756,0.7468409857025335,0.4372,1.3417
1392,9.0,269.3733338321785,270.1810104643976,270.1810104643976,0.8076766322191133,1.3295,1.0075,0.322,250.1504887407756,250.1504887407756,-19.222845091402917,0.9049,270.1504887407756,270.1504887407756,0.7771549085970832,0.436,1.3409
1393,9.0,269.34304329365654,270.1810104643976,270.1810104643976,0.8379671707410807,1.3299,1.0075,0.3224,250.1504887407756,250.1504887407756,-19.19255455288095,0.9052,270.1504887407756,270.1504887407756,0.8074454471190506,0.4348,1.3401
1394,9.0,269.31277726981426,270.1810104643976,270.1810104643976,0.8682331945833539,1.3303,1.0075,0.3228,250.1504887407756,250.1504887407756,-19.162288529038676,0.9056,270.1504887407756,270.1504887407756,0.8377114709613238,0.4337,1.3393
1395,9.0,269.2825368900441,270.1810104643976,270.1810104643976,0.8984735743534884,1.3307,1.0074,0.3233,250.1504887407756,250.1504887407756,-19.13204814926854,0.9059,270.1504887407756,270.1504887407756,0.8679518507314583,0.4326,1.3384
1396,9.0,269.25232328278145,270.1810104643976,270.1810104643976,0.9286871816161693,1.3312,1.0074,0.3238,250.1504887407756,250.1504887407756,-19.10183454200586,0.9062,270.1504887407756,270.1504887407756,0.8981654579941392,0.4315,1.3377
1397,9.0,269.22213757546274,270.1810104643976,270.1810104643976,0.9588728889348772,1.3317,1.0074,0.3243,250.1504887407756,250.1504887407756,-19.071648834687153,0.9065,270.1504887407756,270.1504887407756,0.9283511653128471,0.4304,1.3369
1398,9.0,269.1919808944832,270.1810104643976,270.1810104643976,0.9890295699144076,1.3322,1.0074,0.3248,250.1504887407756,250.1504887407756,-19.041492153707622,0.9068,270.1504887407756,270.1504887407756,0.9585078462923775,0.4293,1.3361
1399,9.0,269.1618543651551,270.1810104643976,270.1810104643976,1.0191560992425366,1.3327,1.0074,0.3253,250.1504887407756,250.1504887407756,-19.011365624379494,0.9072,270.1504887407756,270.1504887407756,0.9886343756205065,0.4282,1.3353
1400,9.0,269.13175911166536,270.1810104643976,270.1810104643976,1.0492513527322558,1.3332,1.0074,0.3258,250.1504887407756,250.1504887407756,-18.981270370889774,0.9075,270.1504887407756,270.1504887407756,1.0187296291102257,0.4271,1.3346
1401,9.0,269.10169625703406,270.1810104643976,270.1810104643976,1.0793142073635522,1.3337,1.0073,0.3264,250.1504887407756,250.1504887407756,-18.951207516258478,0.9078,270.1504887407756,270.1504887407756,1.0487924837415221,0.4261,1.3339
1402,9.0,269.0716669230721,270.1810104643976,270.1810104643976,1.1093435413255293,1.3343,1.0073,0.327,250.1504887407756,250.1504887407756,-18.9211781822965,0.9081,270.1504887407756,270.1504887407756,1.0788218177034992,0.425,1.3332
1403,9.0,269.0416722303397,270.1810104643976,270.1810104643976,1.1393382340579024,1.3349,1.0073,0.3276,250.1504887407756,250.1504887407756,-18.891183489564128,0.9084,270.1504887407756,270.1504887407756,1.1088165104358723,0.424,1.3324
1404,9.0,269.0117132981044,270.1810104643976,270.1810104643976,1.1692971662932337,1.3355,1.0073,0.3282,250.1504887407756,250.1504887407756,-18.861224557328796,0.9087,270.1504887407756,270.1504887407756,1.1387754426712036,0.423,1.3318
1405,9.0,268.98179124429913,270.1810104643976,270.1810104643976,1.1992192200984846,1.3361,1.0073,0.3288,250.1504887407756,250.1504887407756,-18.831302503523546,0.9091,270.1504887407756,270.1504887407756,1.1686974964764545,0.422,1.3311
1406,9.0,268.9519071854809,270.1810104643976,270.1810104643976,1.2291032789167389,1.3367,1.0072,0.3294,250.1504887407756,250.1504887407756,-18.80141844470529,0.9094,270.1504887407756,270.1504887407756,1.1985815552947088,0.421,1.3304
1407,9.0,268.92206223678886,270.1810104643976,270.1810104643976,1.2589482276087551,1.3373,1.0072,0.3301,250.1504887407756,250.1504887407756,-18.771573496013275,0.9097,270.1504887407756,270.1504887407756,1.228426503986725,0.4201,1.3297
1408,9.0,268.89225751190264,270.1810104643976,270.1810104643976,1.2887529524949741,1.338,1.0072,0.3308,250.1504887407756,250.1504887407756,-18.741768771127056,0.91,270.1504887407756,270.1504887407756,1.258231228872944,0.4191,1.3291
1409,9.0,268.8624941230011,270.1810104643976,270.1810104643976,1.3185163413965029,1.3387,1.0072,0.3315,250.1504887407756,250.1504887407756,-18.712005382225527,0.9103,270.1504887407756,270.1504887407756,1.2879946177744728,0.4182,1.3285
1410,9.0,268.8327731807205,270.1810104643976,270.1810104643976,1.348237283677122,1.3393,1.0072,0.3322,250.1504887407756,250.1504887407756,-18.682284439944908,0.9106,270.1504887407756,270.1504887407756,1.3177155600550918,0.4172,1.3278
1411,9.0,268.80309579411306,270.1810104643976,270.1810104643976,1.3779146702845537,1.34,1.0071,0.3329,250.1504887407756,250.1504887407756,-18.652607053337476,0.9109,270.1504887407756,270.1504887407756,1.3473929466625236,0.4163,1.3272
1412,9.0,268.773463070606,270.1810104643976,270.1810104643976,1.4075473937916172,1.3408,1.0071,0.3336,250.1504887407756,250.1504887407756,-18.622974329830413,0.9112,270.1504887407756,270.1504887407756,1.377025670169587,0.4154,1.3267
1413,9.0,268.7438761159596,270.1810104643976,270.1810104643976,1.4371343484380077,1.3415,1.0071,0.3344,250.1504887407756,250.1504887407756,-18.593387375184022,0.9115,270.1504887407756,270.1504887407756,1.4066126248159776,0.4145,1.3261
1414,9.0,268.7143360342265,270.1810104643976,270.1810104643976,1.4666744301711105,1.3422,1.0071,0.3352,250.1504887407756,250.1504887407756,-18.56384729345092,0.9118,270.1504887407756,270.1504887407756,1.4361527065490804,0.4137,1.3255
1415,9.0,268.6848439277101,270.1810104643976,270.1810104643976,1.4961665366874968,1.343,1.007,0.336,250.1504887407756,250.1504887407756,-18.534355186934533,0.9121,270.1504887407756,270.1504887407756,1.4656448130654667,0.4128,1.325
1416,9.0,268.65540089692365,270.1810104643976,270.1810104643976,1.525609567473964,1.3438,1.007,0.3367,250.1504887407756,250.1504887407756,-18.504912156148066,0.9124,270.1504887407756,270.1504887407756,1.495087843851934,0.412,1.3244
1417,9.0,268.6260080405491,270.1810104643976,270.1810104643976,1.5550024238485207,1.3446,1.007,0.3376,250.1504887407756,250.1504887407756,-18.47551929977351,0.9127,270.1504887407756,270.1504887407756,1.5244807002264906,0.4111,1.3239
1418,9.0,268.5966664553961,270.1810104643976,270.1810104643976,1.5843440090015406,1.3454,1.007,0.3384,250.1504887407756,250.1504887407756,-18.44617771462049,0.9131,270.1504887407756,270.1504887407756,1.5538222853795105,0.4103,1.3234
1419,9.0,268.567377236361,270.1810104643976,270.1810104643976,1.6136332280366332,1.3462,1.0069,0.3392,250.1504887407756,250.1504887407756,-18.416888495585397,0.9134,270.1504887407756,270.1504887407756,1.5831115044146031,0.4095,1.3229
1420,9.0,268.53814147638633,270.1810104643976,270.1810104643976,1.642868988011287,1.347,1.0069,0.3401,250.1504887407756,250.1504887407756,-18.387652735610743,0.9137,270.1504887407756,270.1504887407756,1.612347264389257,0.4087,1.3224
1421,9.0,268.50896026641954,270.1810104643976,270.1810104643976,1.6720501979780806,1.3478,1.0069,0.341,250.1504887407756,250.1504887407756,-18.35847152564395,0.9139,270.1504887407756,270.1504887407756,1.6415284743560505,0.408,1.3219
1422,9.0,268.4798346953726,270.1810104643976,270.1810104643976,1.701175769025042,1.3487,1.0069,0.3418,250.1504887407756,250.1504887407756,-18.329345954596988,0.9142,270.1504887407756,270.1504887407756,1.6706540454030119,0.4072,1.3215
1423,9.0,268.4507658500812,270.1810104643976,270.1810104643976,1.7302446143164047,1.3496,1.0068,0.3427,250.1504887407756,250.1504887407756,-18.300277109305625,0.9145,270.1504887407756,270.1504887407756,1.6997228906943747,0.4065,1.321
1424,9.0,268.4217548152645,270.1810104643976,270.1810104643976,1.759255649133138,1.3504,1.0068,0.3436,250.1504887407756,250.1504887407756,-18.271266074488892,0.9148,270.1504887407756,270.1504887407756,1.7287339255111078,0.4057,1.3206
1425,9.0,268.3928026734842,270.1810104643976,270.1810104643976,1.7882077909134182,1.3513,1.0068,0.3446,250.1504887407756,250.1504887407756,-18.242313932708612,0.9151,270.1504887407756,270.1504887407756,1.757686067291388,0.405,1.3202
1426,9.0,268.36391050510446,270.1810104643976,270.1810104643976,1.8170999592931594,1.3522,1.0067,0.3455,250.1504887407756,250.1504887407756,-18.21342176432887,0.9154,270.1504887407756,270.1504887407756,1.7865782356711293,0.4043,1.3198
1427,9.0,268.3350793882516,270.1810104643976,270.1810104643976,1.8459310761460301,1.3532,1.0067,0.3464,250.1504887407756,250.1504887407756,-18.184590647476,0.9157,270.1504887407756,270.1504887407756,1.815409352524,0.4036,1.3194
1428,9.0,268.3063103987735,270.1810104643976,270.1810104643976,1.874700065624097,1.3541,1.0067,0.3474,250.1504887407756,250.1504887407756,-18.155821657997933,0.916,270.1504887407756,270.1504887407756,1.844178342002067,0.403,1.319
1429,9.0,268.2776046102001,270.1810104643976,270.1810104643976,1.9034058541975014,1.355,1.0067,0.3484,250.1504887407756,250.1504887407756,-18.12711586942453,0.9163,270.1504887407756,270.1504887407756,1.8728841305754713,0.4023,1.3186
1430,9.0,268.2489630937027,270.1810104643976,270.1810104643976,1.9320473706949315,1.356,1.0066,0.3493,250.1504887407756,250.1504887407756,-18.0984743529271,0.9166,270.1504887407756,270.1504887407756,1.9015256470729014,0.4017,1.3183
1431,9.0,268.2203869180542,270.1810104643976,270.1810104643976,1.9606235463434132,1.3569,1.0066,0.3503,250.1504887407756,250.1504887407756,-18.069898177278617,0.9169,270.1504887407756,270.1504887407756,1.930101822721383,0.4011,1.3179
1432,9.0,268.1918771495895,270.1810104643976,270.1810104643976,1.9891333148081003,1.3579,1.0066,0.3513,250.1504887407756,250.1504887407756,-18.04138840881393,0.9172,270.1504887407756,270.1504887407756,1.9586115911860702,0.4004,1.3176
1433,9.0,268.16343485216544,270.1810104643976,270.1810104643976,2.0175756122321786,1.3589,1.0065,0.3524,250.1504887407756,250.1504887407756,-18.01294611138985,0.9174,270.1504887407756,270.1504887407756,1.9870538886101485,0.3998,1.3173
1434,9.0,268.13506108712096,270.1810104643976,270.1810104643976,2.0459493772766564,1.3599,1.0065,0.3534,250.1504887407756,250.1504887407756,-17.984572346345374,0.9177,270.1504887407756,270.1504887407756,2.0154276536546263,0.3993,1.317
1435,9.0,268.10675691323786,270.1810104643976,270.1810104643976,2.0742535511597566,1.3609,1.0065,0.3544,250.1504887407756,250.1504887407756,-17.956268172462273,0.918,270.1504887407756,270.1504887407756,2.0437318275377265,0.3987,1.3167
1436,9.0,268.07852338670097,270.1810104643976,270.1810104643976,2.102487077696651,1.3619,1.0064,0.3555,250.1504887407756,250.1504887407756,-17.92803464592538,0.9183,270.1504887407756,270.1504887407756,2.071965354074621,0.3982,1.3165
1437,9.0,268.05036156105905,270.1810104643976,270.1810104643976,2.1306489033385674,1.3629,1.0064,0.3565,250.1504887407756,250.1504887407756,-17.899872820283463,0.9186,270.1504887407756,270.1504887407756,2.1001271797165373,0.3976,1.3162
1438,9.0,268.02227248718515,270.1810104643976,270.1810104643976,2.1587379772124677,1.364,1.0064,0.3576,250.1504887407756,250.1504887407756,-17.871783746409562,0.9189,270.1504887407756,270.1504887407756,2.1282162535904376,0.3971,1.316
1439,9.0,267.9942572132377,270.1810104643976,270.1810104643976,2.186753251159928,1.365,1.0063,0.3587,250.1504887407756,250.1504887407756,-17.843768472462102,0.9191,270.1504887407756,270.1504887407756,2.156231527537898,0.3966,1.3157
1440,9.0,267.966316784621,270.1810104643976,270.1810104643976,2.2146936797766443,1.366,1.0063,0.3597,250.1504887407756,250.1504887407756,-17.815828043845386,0.9194,270.1504887407756,270.1504887407756,2.1841719561546142,0.3961,1.3155
1441,9.0,267.9384522439467,270.1810104643976,270.1810104643976,2.242558220450917,1.3671,1.0063,0.3608,250.1504887407756,250.1504887407756,-17.787963503171113,0.9197,270.1504887407756,270.1504887407756,2.212036496828887,0.3956,1.3153
